asin,text,title,location_and_date,verified,rating,negative or positive
B07MV3DYGJ,"Die sind richtig klein, ich dachte die große sind, aber die sind wirklich  weich.",Sehr klein,Reviewed in Germany 🇩🇪 on 1 November 2022,True,2.0,negative
B07MV3DYGJ,"Von der Qualität her lässt sich nichts bemängeln, einfach tolle Knete.Wie schon bereits bemängelt wurde, sind einige Farben doppelt, entsprechen also nicht dem Bild, mit dem sie beworben werden. Durch die super Gesamt-Bewertung hab ich nicht daran gedacht dir Bewertungen durchzulesen und hab nicht mitbekommen, dass wir gesagt die Farben nicht denen auf dem Bild entsprechen.Daher tatsächlich nur zwei Punkte, damit die Leute aufmerksam darauf werden, dass sie nicht das erhalten was die Bilder versprechen.","Hochwertige Knete, keine 36 verschiedenen Farben",Reviewed in Germany 🇩🇪 on 22 July 2022,True,2.0,negative
B08T1VJ2L5,Ein Weihnachtsgeschenk das unterm Baum liegen wird! Ich bin gespannt wie es dann gefallen wird!,Ein Weihnachtsgeschenk,Reviewed in Germany 🇩🇪 on 28 November 2022,True,5.0,positive
B08T1VJ2L5,"Da dieses Geschenk früher auf amazon als in geschäften erhältlich war, ist est super angekommen.",Tolles Geschenk,Reviewed in Germany 🇩🇪 on 22 November 2022,True,5.0,positive
B08T1VJ2L5,Also ich habe jetzt so einiges von Paw Patrol und muss sagen diese Spielzeuge sind gut verarbeitet und den Kindern macht es Spaß damit zu spielen. Ich glaube mehr muss man zu den Figuren nicht sagen. Ich würde definitiv nicht zu Kopien greifen sondern die originale kaufen.,Liebling der Kinder,Reviewed in Germany 🇩🇪 on 19 November 2022,True,4.0,positive
B08T1VJ2L5,Bin zufriedenAnsich sehr schön verarbeitung ist auch gutFür den preis absolut topDas einzige was stört das man die arme etwas auseinander ziehen muss damit er das Lenkrad festhalten kann,Arme etwas nah aneinander für das Lenkrad,Reviewed in Germany 🇩🇪 on 9 November 2022,True,5.0,positive
B08T1VJ2L5,Für Kinder super,Super Qualität und Preis,Reviewed in Germany 🇩🇪 on 24 November 2022,True,5.0,positive
B08T1VJ2L5,Alles ok,Alles ok,Reviewed in Germany 🇩🇪 on 26 November 2022,True,5.0,positive
B08T1VJ2L5,Das Auto war ein Geschenk für einen großen Paw Patrol Fan und kam sehr gut an.,Schönes Auto,Reviewed in Germany 🇩🇪 on 27 November 2022,True,4.0,positive
B08T1VJ2L5,"Sowohl mein Sohn, als auch meine Tochter lieben die Fahrzeuge von Paw patrol.Sie sind extrem robust und halten es auch aus, quer durch die Wohnung geworfen zu werden. Mein Sohn hat sie zum zweiten Geburtstag bekommen, und er spielt heute noch (ein Jahr später) jeden Tag damit.+ robust+ gut verarbeitet+ keine Kleinteile- ohne Angebotspreis relativ teuer",Lieblingsspielzeug ab zwei Jahren,Reviewed in Germany 🇩🇪 on 17 October 2022,True,5.0,positive
B08T1VJ2L5,aber sie sind wirklich viel zu teuer,Der Kleine liebt die Figuren,Reviewed in Germany 🇩🇪 on 25 November 2022,True,4.0,positive
B08T1VJ2L5,Das Geburtstagskind hatte sich gefreut.,war ein Geschenk,Reviewed in Germany 🇩🇪 on 16 November 2022,True,5.0,positive
B08LSDKWRW,"Tolle Lieder, die wir schon vor 30 Jahren kannten :). Unsere Tochter liebt diesen tonie und kann schon nach 2 Tagen alle Lieder mitsingen 👍🏻",Sehr schöner tonie !,Reviewed in Germany on 26 November 2022,True,5.0,positive
B08LSDKWRW,"Ich habe lange nach diesen tollen Tonie gesucht , da ich die Lieder schon für meine Tochter hatte und nun für mein Enkelkind, nun kann die Weihnachtszeit kommen , da ich schon sehr früh bestellt habe","Toller Tonie, passend für die Weihnachtszeit",Reviewed in Germany on 20 November 2022,True,5.0,positive
B08LSDKWRW,Sie gefällt meiner Tochter sehr gut. Alle Lieder die auch auf der Weihnachtscd von Ralf Zuckowski drauf sind spielt die Tonie ab. Würden wir wieder kaufen.Ist für jede Altersgruppe geeignet.,Schöne Tonie für die Weihnachtszeit,Reviewed in Germany on 23 November 2022,True,5.0,positive
B08LSDKWRW,Ich als Kind der 90er stehe total auf genau diese Kinder Weihnachtslieder . Die Kinder lieben sie auch,Nicht nur für die Kids toll,Reviewed in Germany on 29 November 2022,True,5.0,positive
B08LSDKWRW,Dieser Toni ist in dieser Jahreszeit der am meisten gehörte Toni. Richtig schöne Bekannte Lieder. Sehr zu empfehlen.,Richtig toller Toni,Reviewed in Germany on 26 November 2022,True,5.0,positive
B08LSDKWRW,Diese Toni Figur ist für die Weihnachtszeit einfach toll. Unsere Kinder lieben den Engel und hören ihn jetzt schon (Anfang November) sehr gerne.Einziger kleiner markle: Engel hat Flecken wo die Farbe teilweise fehlt.,Einfach ein muss zur Weihnachtszeit,Reviewed in Germany on 17 November 2022,True,5.0,positive
B08LSDKWRW,War ein tolles Geschenk für kleines Geld.,Alles Bestens.,Reviewed in Germany on 26 November 2022,True,5.0,positive
B08LSDKWRW,"Wie immer bei Rolf Zuckowski...sehr tolle Lieder und Texte,die schnell ins Ohr gehen.Für Groß und Klein sehr schöne Weihnachtslieder.",Ganz toll,Reviewed in Germany on 20 November 2022,True,5.0,positive
B08LSDKWRW,Super schöne Lieder,Sehr schöne Toniefigur,Reviewed in Germany on 27 November 2022,True,5.0,positive
B08LSDKWRW,Top,"Bin voll zufrieden,  kann ich nur empfehlen",Reviewed in Germany on 25 November 2022,True,5.0,positive
B08LSDKWRW,Die tonie war offen,Die tonie was offen,Reviewed in Germany 🇩🇪 on 24 October 2022,True,2.0,negative
B08LSDKWRW,Hätte mir mehr die Klassiker gewünscht.,Viele Lieder kannte ich gar nicht.,Reviewed in Germany 🇩🇪 on 27 December 2021,True,3.0,negative
B08LSDKWRW,Das Kind liebt diese Figur.... es läuft Tag ein tagaus.....,Tonies,Reviewed in Germany 🇩🇪 on 20 October 2021,True,3.0,negative
B08LSDKWRW,Recht teures Spielzeug,"Einfache Bedienung, aber recht teuer",Reviewed in Germany 🇩🇪 on 30 May 2021,True,3.0,negative
B08LSDKWRW,Ok,Ok,Reviewed in Germany 🇩🇪 on 14 February 2021,True,3.0,negative
B08LSDKWRW,"Der Tonie funktioniert nicht. Lässt sich nicht mit der Toniebox verbinden, auch nach mehrmaligen Setup der Wlanverbindung..",Lässt sich nicht verbinden,Reviewed in Germany 🇩🇪 on 20 December 2020,True,1.0,negative
B08LSDKWRW,"Fast doppelt so teuer, wie andere Tonie-Figuren.... Nicht nochmal.",Überteuert,Reviewed in Germany 🇩🇪 on 13 January 2021,True,1.0,negative
B08LSDKWRW,"Der Inhalt des Tonies ist toll. Die Lieder stimmen schön auf die Weihnachtszeit ein.Die Figur an sich ist Geschmackssache. Es gibt schönere.Was mich jedoch sehr gestört hat, ist der Lösungsmittelgeruch, der mir schon beim Öffnen der Packung entgegenschlug. Der Tonie kam in den Adventskalender und heute (2 Wochen später) roch die Figur im  Kalender immer noch nach Chemie.Für kleine Kinder deshalb zum selbst benutzen völlig ungeeignet.Dieser Tonie ist der einzige unserer Tonies bei dem dieses Problem besteht.",Lösungsmittelgeruch,Reviewed in Germany 🇩🇪 on 1 December 2021,False,3.0,negative
B08LSDKWRW,"Die Figur läuft unter dem Titel ""Weihnachtslieder"". Bei uns lief diese Figur nun fünf Wochen mehr oder weniger in der Dauerschleife und so habe ich jedes der Lieder mehrfach mit angehört. Mir fiel dabei auf, dass keines der Lieder auch nur annähernd oder auch nur in einer Silbe die Weihnachtsbotschaft transportiert.Warum ist es so ein immens wichtiges Ereignis für uns Christen, dass der Heiland geboren wurde? Wie transportiert man die Botschaft kindergerecht? Warum beschenken wir uns? Was bedeutet das Geschenk? Eine Antwort auf diese Fragen bleibt die Platte schuldig.Die Lieder handeln samt und sonders von der Vorfreude auf die Geschenke oder das Fest mit den Geschenken in allen Variationen. Oder von der Dekoration rund um die Geschenke: Schnee, Tannenbaum, Lichter, Kekse. Die Platte hätte von mir fünf Sterne bekommen, wenn ungefähr fünf Lieder dabei gewesen wären, die den Hintergrund des Weihnachtsfestes thematisieren. Danach kann man sich immer noch über Schnee etc. freuen. Ohne diese Lieder ist es ein reines konsumpropagandistisches Machwerk, von dem man die Kinder besser fern hält. Statt dessen empfehle ich traditionelle Weihnachtslieder, am besten noch selbst gesungen und begleitet.",Weihnachten als Komsumfest,Reviewed in Germany 🇩🇪 on 3 January 2022,False,1.0,negative
B08LSDKWRW,"Ich hatte die toni Anfang November gekauften und sollte Anfang Dezember kommen wurde dann verschoben auf Mitte Dezember und jetzt soll es Mitte Januar kommen. Ich bin gespannt ob es überhaupt noch kommt,  ist nicht zu empfehlen",Lange Lieferzeit,Reviewed in Germany 🇩🇪 on 27 December 2021,False,1.0,negative
B09BG3FFD1,"Direkt bewerten kann ich noch nichts, da es sich um ein Weihnachtsgeschenk handelt. Optisch sehr schön, besonders das Cover. Auch der Preis in der Black Week war mega.","Ich hoffe, dass es ein schönes Weihnachtsgeschenk wird :)",Reviewed in Germany on 30 November 2022,True,5.0,positive
B09BG3FFD1,Das Kindertablet ist leicht zu bedienen.Es hat viele Einstellungen was zu jedem passt.Es ist sehr robust.Wir haben mittlerweile 3 Stück davon.Bei jedem gab es Probleme die Speicherkarte zu aktivieren und über das Tablet zu formatieren.Nach einer Weile nahm das Tablet die Speicherkarte an.Das letzte Tablet macht leider mehr Probleme mit der Karte.Es hat eine super Qualität.,Tolles kindertablet,Reviewed in Germany on 22 November 2022,True,5.0,positive
B09BG3FFD1,Gekaufte Artikel ist sehr gut und funktioniert einwandfrei. Bin ich sehr zufrieden,Fire HD8 Kids P,Reviewed in Germany on 30 November 2022,True,5.0,positive
B09BG3FFD1,"Hat meine Tochter gestern zu ihrem 6  Geburtstag bekommen, sie ist total happy und lässt die Finger nicht mehr davon. Haben gemeinsam spiele rausgesucht.Habe es einige Tage schon vorher Grund eingestellt, war jetz auch nicht wirklich schwer. es gibt aber bestimmt noch einiges zu entdecken.Sie hat die passenden Kopfhörer dazu bekommen.",Meine Tochter liebt es,Reviewed in Germany on 2 November 2022,True,5.0,positive
B09BG3FFD1,"Für meine 7 jährige Tochter ideal. Preis Leistung Top und ich habe die Kontrolle wieviel und welche Medien sie konsumiert (mit Amazon Kids). Auch die Garantie ist Super - egal wodurch das Tablet kaputt geht, Amazon ersetzt es.",Top! Preis Leistung und Sicherheit für Kinder,Reviewed in Germany on 16 November 2022,True,5.0,positive
B09BG3FFD1,"Am Tablet gibt es hardwaremässig nichts auszusetzen.Nun aber zum generellen Problem unserer Zeit. In einer globalisierten Welt kann nicht jedes Land sein eignenes Süppchen kochen. Die Hauptsprache meiner Tochter ist Englisch. Nur weil ich in Deutschland eine Hardware bestelle, muss doch nicht der gesamte Content nur auf Deutschland zugeschnitten sein. Man kann die Sprache des Tablets auf Englisch einstellen, das stimmt. Aber alle Hörbücher, Lern Apps, die meisten Bücher, alle TV Sendungen und Filme sind auf Deutsch!! Das ist doch Quatsch. Wieso kann man hier nicht einfach alles freischalten je nach der Sprache des Kindes.Die einzige Möglichkeit, die ich hatte das Ding mit amerikanischem/englischem Content zum Laufen zu bringen, war alles zurückzusetzen, einen neuen US Amazon Account anzulegen und dann das Tablet mit diesem Account zu verknüpfen. Mit der Folge, dass mein mit bezahltes Abonnmenent von Kids+ natürlich nicht mehr funktioniert, da es an Deutschland gebunden ist. Nun muss ich also noch Kids+ in den USA zahlen und zwar ohne den Prime Rabatt, weil mein Prime Abonnement auch nur in Deutschland gilt. Alles absoluter Oberschwachsinn für internationale, mobile Weltbürger.",Rights management eine Katastrophe!,Reviewed in Germany 🇩🇪 on 22 November 2022,True,3.0,negative
B09BG3FFD1,"Wir haben das Gerät für einen fünfjährigen Sohn gekauft.Positiv: das Gerät enthält eine gute Hülle vor allem kann diese aufrecht gestellt werden, so dass die Kinder am Tisch das Gerät bedienen können.Der Ton und die Bildqualität sind auch sehr gut. Vor allem muss man sagen zu diesem Preis ist es wirklich top.Negativ: ich finde das Gerät wirklich sehr unübersichtlich. Man muss wirklich sehr lange suchen, um das zu finden, was man möchte.Ein weiterer positiver. Diesen habe ich bereits auch schon bei Amazon bemängelt, und warte hier noch auf Hilfe, das Gerät ist manchmal extrem langsam und hängt sich immer wieder auf.Der Grund, warum ich das Gerät bestellt habe, es ist günstiger sein iPad, und durch die AMZ Garantie, wird es bei einem Schaden immer wieder getauscht.","Gerät ist gut, aber ich hätte mehr erwartet",Reviewed in Germany 🇩🇪 on 26 October 2022,True,3.0,negative
B09BG3FFD1,není čeština,Nemá české  rozhraní pouze německé a anglické nevhodné pro české děti,Reviewed in Germany 🇩🇪 on 23 November 2022,True,3.0,negative
B09BG3FFD1,"Wir suchten ein Tablet, mit dem unsere Kinder durch uns kontrolloriert Multimedia erfahren können, in erster Linie Hörpsiele hören, später auch kindgerechte Spiele. Leider ist es bei diesem Fire for Kiods NICHT möglich, vorinstallierte Apps etc. von der Oberfläche zu löschen. Es ist nur sehr umständlich möglich, die Apps teilweise einzuschränken. Insbesondere wenn man Spotify nutzen möchte, können die Apps nicht ""gesperrt"" werden, da sonst auch Spotify gesperrt wäre.... Insgesamt umständlich und für uns nutzlos. Schade, das Gerät selbst ist schön gemacht.",Nicht kindgerecht zu konfigurieren,Reviewed in Germany 🇩🇪 on 22 November 2022,True,1.0,negative
B09BG3FFD1,"Dachte mit dem Fire Kids ist es einfach, Inhalte für die Kids freizugeben zu sperren etc. Speicher war nach ein paar Wochen voll, Deinstallation einzelner Apps extrem kompliziert. Einstellungsverwaltung für mich nicht akzeptabel. Zeitaufwand ist gleich wie mit jedem anderen Gerät oder smartphone, also frustfaktor hoch 10. Schade",Total umständlich,Reviewed in Germany 🇩🇪 on 26 November 2022,False,2.0,negative
B09QQR6JXS,"Wenn ich selbst meinen Mann dazu bewegen kann, ein Spiel mehrmals gemeinsam mit der Familie motiviert zu spielen, dann hat das schon was zu bedeuten. :)Das Spielmaterial ist sehr schön, optisch wie auch haptisch. Die Größe der Schachtel ist sehr gut gewählt, dass alles gut rein passt, ohne basteln zu müssen, aber auch kein Platz verschenkt wird. Die Regeln sind sehr leicht zu erlernen. Mein 7 jähriger Sohn und meine 4 jährige Tochter haben die Regeln (auch ohne Anpassung für jüngere Kinder, die dem Spiel beigefügt ist) sofort verstanden und umsetzen können, wobei die beiden beim Spielen natürlich noch andere Prioritäten haben. Meiner Tochter kommt ihre Affinität für Puzzle zugute beim Legen der Landschaftskärtchen und sie sammelt leidenschaftlich gern die Zapfen, achtet also weniger auf die Zusammenstellung der Tiere (wobei sie das Prinzip aber verstanden hat) und mein Sohn sammelt am liebsten seine Lieblingstiere (in dem Fall die Bären). Da die Punkte erst zum Schluss zusammen gezählt werden, bleibt es auch bis dahin spannend.Fazit: Sehr schönes, qualitativ hochwertiges Spielmaterial, einfach zu erlernende Regeln, kurzweilig, hoher Wiederspielwert durch variable Aufgaben, ansprechend für die ganze Familie, auch schon für jüngere Kinder, die etwas Geduld mitbringen.Ich bin positiv überrascht, da ich bisher immer eher wenig mit den ""Spielen des Jahres"" anfangen konnte. Aber hier lohnt sich der Kauf und bei uns kommt das Spiel sicher noch öfter auf den Tisch.",Spannend bis zum Schluss,Reviewed in Germany 🇩🇪 on 24 October 2022,True,5.0,positive
B09QQR6JXS,Uns hat das Spiel gefallen weil es einen uns unbekannten strategischen Spielansatz bietet. Es hat auch eine einfache Version für jüngere Kinder sodass man kompatibel spielen kann. Es kann durch die Auswahl. Spezieller Ziele aber auch sehr kniffelig sein wenn man die Herausforderung sucht. Alle Bestandteile sind sauber und qualitativ sehr gut verarbeitet. Wir können das Spiel als Familienspiel weiterempfehlen.,Interessanter Spielansatz,Reviewed in Germany 🇩🇪 on 26 November 2022,True,5.0,positive
